CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AOV,CLV,FavoriteCategory,Satisfaction,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate,EstRevenue,DaysSinceRegistration,ValueSegment
CUST03530,2023-04-14,43,Prefer not to say,Unknown,Japan,Unknown,5,185.97,1176.92,Food,3.2,No,No,Yes,83.19,2024-08-12,929.85,1178,High
CUST03531,2023-09-09,53,Female,Low,USA,London,13,79.99,1494.62,Toys,1.26,No,Yes,No,86.07,2025-02-11,1039.87,1030,High
CUST03532,2022-10-16,26,Other,Unknown,Australia,New York,13,7.17,55.67,Clothing,8.26,Yes,Yes,No,75.69,2024-06-03,93.21,1358,Low
CUST03533,2020-08-05,63,Prefer not to say,High,India,New York,5,70.09,588.16,Electronics,5.26,Yes,Yes,Yes,36.54,2025-04-14,350.45,2160,Medium
CUST03534,2020-07-08,24,Female,Very High,India,New York,15,57.36,685.61,Electronics,1.33,Yes,No,Yes,92.25,2024-08-12,860.4,2188,Medium
CUST03535,2022-05-17,23,Other,Unknown,France,Mumbai,14,114.22,173746.67,Clothing,6.78,Yes,No,Yes,39.22,2024-09-27,141139.6,1510,High
CUST03536,2020-10-12,47,Female,Unknown,UK,Delhi,13,126.95,2627.71,Books,3.54,No,Yes,Yes,98.16,2025-01-10,1650.35,2092,High
CUST03537,2022-11-04,63,Prefer not to say,Unknown,USA,Toronto,7,90.42,332.72,Food,9.08,Yes,Yes,No,6.98,2025-04-21,632.94,1339,Medium
CUST03538,2022-10-25,53,Male,Medium,USA,Paris,6,69.55,7278.16,Books,5.53,Yes,Yes,No,15.12,2024-08-05,417.3,1349,Low
CUST03540,2022-08-25,20,Unknown,Low,India,Sydney,15,180.77,3626.27,Toys,6.95,Yes,No,No,36.77,2024-09-11,2711.55,1410,High
CUST03541,2023-05-30,40,Other,Low,France,Tokyo,10,113.29,725.14,Home,2.34,Yes,No,Yes,0.41,2024-10-04,1132.9,1132,Medium
CUST03542,2021-12-18,44,Male,Medium,UK,Unknown,7,92.46,684.37,Sports,9.96,No,No,Yes,43.71,2024-08-24,647.22,1660,Medium
CUST03543,2022-02-12,48,Other,Unknown,Germany,Unknown,1,87.3,160.42,Home,2.03,Yes,Yes,Yes,54.66,2024-06-24,87.3,1604,Low
CUST03544,2023-05-02,38,Female,Very High,France,Mumbai,2,145.77,384.95,Beauty,2.98,No,No,Yes,7.94,2024-05-25,291.54,1160,Medium
CUST03545,2022-10-28,63,Prefer not to say,Unknown,France,Mumbai,11,135.83,1148.38,Toys,3.26,No,Yes,No,85.75,2024-04-21,1494.13,1346,High
CUST03546,2021-10-19,39,Prefer not to say,High,UK,Mumbai,10,108.94,1869.78,Electronics,7.6,Yes,No,Yes,89.12,2024-12-15,1089.4,1720,High
CUST03547,2021-08-27,42,Unknown,Low,France,Chicago,1,147.86,86.35,Home,8.18,No,Yes,Yes,34.07,2025-04-11,147.86,1773,Low
CUST03548,2021-12-07,27,Other,Medium,Germany,Paris,9,67.3,7278.16,Clothing,3.82,No,Yes,Yes,49.66,2024-06-08,605.7,1671,Low
CUST03549,2023-09-27,30,Male,High,India,London,7,109.09,482.06,Books,2.06,No,No,No,76.26,2025-02-09,763.63,1012,Medium
CUST03550,2022-07-01,34,Male,High,France,Chicago,9,42.79,715.27,Beauty,3.05,Yes,Yes,Yes,30.19,2024-07-18,385.11,1465,Medium
CUST03551,2021-12-12,41,Male,Low,Australia,Mumbai,5,15.08,138.71,Clothing,5.03,Yes,Yes,Yes,57.46,2024-04-22,75.4,1666,Low
CUST03552,2021-01-19,46,Unknown,High,France,Chicago,1,115.85,62.32,Beauty,5.18,No,No,Yes,29.11,2024-01-28,115.85,1993,Low
CUST03553,2021-07-31,21,Female,Medium,USA,Tokyo,8,105.59,164.79,Books,4.32,Yes,No,Yes,86.16,2024-10-15,,1800,Low
CUST03554,2023-11-13,28,Other,Unknown,France,Tokyo,3,310.44,679.33,Sports,4.76,No,Yes,No,29.11,2025-03-09,931.32,965,Medium
CUST03555,2022-04-13,41,Unknown,Low,India,Tokyo,13,114.22,483515.22,Electronics,9.6,Yes,No,No,82.79,2024-09-11,284822.07,1544,High
CUST03556,2020-07-13,39,Unknown,Low,Japan,Sydney,15,128.99,2501.53,Clothing,3.61,Yes,No,No,41.24,2024-08-10,1934.85,2183,High
CUST03557,2024-02-07,36,Male,Low,USA,Tokyo,15,126.17,2535.2,Food,5.2,No,Yes,No,22.1,2024-08-15,1892.55,879,High
CUST03558,2021-02-03,25,Unknown,Low,UK,New York,3,192.51,756.43,Books,3.57,Yes,Yes,Yes,25.56,,577.53,1978,Medium
CUST03559,2021-06-22,58,Prefer not to say,Unknown,Australia,Tokyo,11,142.74,3052.57,Food,5.88,No,No,No,93.7,2024-05-24,1570.14,1839,High
CUST03560,2022-11-29,40,Unknown,Low,Canada,Delhi,12,38.68,445.97,Food,4.77,Yes,Yes,No,5.98,2025-05-08,464.16,1314,Medium
CUST03561,2023-01-08,37,Prefer not to say,Low,Japan,Tokyo,11,160.02,3072.79,Clothing,9.78,No,No,Yes,49.66,2024-01-05,1760.22,1274,High
CUST03562,2021-11-13,25,Prefer not to say,High,France,Tokyo,11,77.07,1253.07,Home,8.97,No,No,Yes,5.34,2024-04-05,847.77,1695,High
CUST03563,2021-08-27,35,Unknown,High,India,London,8,99.33,1374.46,Beauty,3.46,Yes,No,No,11.06,2024-11-05,794.64,1773,High
CUST03564,2021-03-26,43,Other,Low,India,London,8,122.73,7278.16,Beauty,5.48,Yes,Yes,No,56.36,2024-07-08,981.84,1927,Low
CUST03565,2020-07-21,41,Female,Very High,India,London,1,102.9,178.47,Unknown,2.32,Yes,No,Yes,17.4,2024-03-20,102.9,2175,Low
CUST03566,2021-04-11,57,Prefer not to say,Low,France,Unknown,13,24.29,237.01,Home,3.9,Yes,No,Yes,76.8,2024-01-21,315.77,1911,Low
CUST03567,2020-04-06,41,Prefer not to say,Unknown,Canada,Berlin,11,38.98,838.46,Food,8.9,Yes,Yes,No,0.67,2024-10-24,428.78,2281,Medium
CUST03568,2021-04-25,43,Other,Low,France,Mumbai,1,64.69,83.19,Toys,3.39,Yes,No,Yes,76.09,2024-08-12,64.69,1897,Low
CUST03569,2021-01-19,30,Female,Medium,India,Delhi,14,113.56,2477.39,Toys,7.19,No,Yes,Yes,82.67,2024-04-07,1589.84,1993,High
CUST03570,2022-11-04,29,Unknown,Very High,Australia,Delhi,9,60.45,799.52,Food,4.52,Yes,Yes,No,39.72,2025-05-09,544.05,1339,Medium
CUST03572,2023-10-20,44,Female,High,Japan,Mumbai,12,183.69,2626.64,Toys,9.74,Yes,No,Yes,83.29,,2204.28,989,High
CUST03573,2022-03-16,54,Unknown,Very High,UK,Tokyo,7,430.99,4238.11,Toys,4.04,Yes,No,Yes,20.3,2024-10-31,3016.93,1572,High
CUST03574,2021-05-25,52,Female,High,Canada,Delhi,4,52.46,278.81,Electronics,9.01,No,Yes,No,65.0,2025-03-07,209.84,1867,Low
CUST03575,2022-12-15,33,Female,Low,Japan,Toronto,5,193.7,532.9,Books,2.45,Yes,No,Yes,27.75,2024-06-20,968.5,1298,Medium
CUST03576,2021-08-17,64,Other,Very High,France,New York,1,8.47,8.75,Sports,4.02,No,Yes,Yes,86.59,2024-10-30,8.47,1783,Low
CUST03577,2023-01-04,43,Male,Very High,USA,New York,5,114.22,156276.57,Clothing,5.25,No,Yes,No,47.03,2024-12-22,175899.2,1278,High
CUST03578,2022-09-14,56,Other,Low,UK,Toronto,15,83.85,1246.8,Electronics,8.61,Yes,No,No,50.49,2024-07-28,1257.75,1390,High
CUST03579,2020-09-10,41,Male,Low,UK,Delhi,1,92.12,172.08,Unknown,2.31,No,No,No,93.3,2024-06-22,92.12,2124,Low
CUST03580,2022-12-14,24,Other,Low,Germany,Unknown,11,21.12,287.91,Unknown,5.55,Yes,No,Yes,63.53,2024-06-24,232.32,1299,Low
CUST03581,2023-04-01,34,Male,High,Germany,Sydney,5,156.21,547.61,Books,7.01,Yes,Yes,No,73.18,2024-05-14,781.05,1191,Medium
CUST03582,2023-12-12,43,Prefer not to say,Unknown,Germany,New York,4,80.19,611.38,Food,2.57,Yes,Yes,Yes,49.66,2024-08-26,320.76,936,Medium
CUST03583,2022-02-02,59,Other,Very High,USA,Toronto,1,170.71,219.24,Clothing,7.62,No,Yes,No,58.35,2024-10-14,170.71,1614,Low
CUST03584,2023-04-15,67,Male,Medium,India,Chicago,14,59.37,563.1,Clothing,4.18,Yes,No,No,9.74,2024-03-20,831.18,1177,Medium
CUST03585,2022-10-28,63,Other,Very High,India,Tokyo,8,199.46,132.85,Clothing,4.05,Yes,No,No,95.2,2024-08-21,,1346,Low
CUST03586,2021-01-24,64,Unknown,High,Australia,Tokyo,10,82.16,782.95,Food,2.25,No,No,No,4.55,2024-01-15,821.6,1988,Medium
CUST03587,2022-06-01,34,Prefer not to say,High,Germany,Tokyo,7,34.87,268.22,Sports,3.93,Yes,No,Yes,46.45,2025-01-16,244.09,1495,Low
CUST03588,2020-11-27,54,Male,High,Canada,Toronto,2,83.51,266.5,Toys,6.87,Yes,Yes,No,71.35,2024-06-16,167.02,2046,Low
CUST03589,2022-12-26,63,Male,Low,Germany,Sydney,3,60.5,342.99,Home,1.84,No,No,Yes,39.27,2024-04-08,181.5,1287,Medium
CUST03590,2022-11-15,44,Unknown,Very High,France,Paris,12,7.31,145.49,Toys,5.26,Yes,No,No,14.83,2025-03-10,87.72,1328,Low
CUST03591,2023-03-19,18,Prefer not to say,High,Canada,Chicago,13,74.12,1739.79,Toys,6.61,Yes,Yes,Yes,53.76,2024-01-31,963.56,1204,High
CUST03592,2020-10-20,40,Male,Low,Japan,Chicago,15,15.04,146.39,Books,5.04,Yes,Yes,No,43.71,2025-01-25,225.6,2084,Low
CUST03593,2021-01-04,21,Prefer not to say,High,Canada,Unknown,14,74.11,7278.16,Toys,8.38,Yes,No,No,88.3,2025-03-08,1037.54,2008,Low
CUST03594,2020-02-03,63,Prefer not to say,High,Canada,Berlin,13,76.79,925.01,Sports,3.42,Yes,Yes,Yes,87.37,2024-01-12,998.27,2344,Medium
CUST03595,2020-04-25,64,Unknown,Low,France,Delhi,1,47.58,27.27,Toys,7.12,Yes,Yes,Yes,85.16,2024-01-09,47.58,2262,Low
CUST03596,2023-01-06,43,Unknown,Very High,France,New York,7,136.51,1754.8,Books,8.21,Yes,No,Yes,54.09,2025-01-18,955.57,1276,High
CUST03597,2022-11-18,38,Female,Very High,Canada,Paris,4,56.62,386.82,Clothing,2.2,No,No,Yes,78.8,2024-11-02,226.48,1325,Medium
CUST03598,2023-11-16,51,Other,Medium,Germany,Chicago,7,178.45,677.82,Clothing,7.23,Yes,No,No,94.99,2024-04-08,1249.15,962,Medium
CUST03599,2022-11-14,54,Male,High,Australia,Unknown,2,93.86,230.94,Electronics,9.96,No,No,Yes,61.73,2024-04-01,187.72,1329,Low
CUST03600,2022-04-25,28,Prefer not to say,Unknown,Canada,Mumbai,4,111.26,672.38,Home,1.15,No,Yes,No,98.31,2024-11-12,445.04,1532,Medium
CUST03601,2021-02-20,40,Unknown,Medium,France,Sydney,9,190.06,2598.09,Home,9.28,No,Yes,Yes,78.37,2024-09-30,1710.54,1961,High
CUST03602,2022-04-01,33,Male,High,Germany,New York,13,152.66,2802.55,Toys,9.18,No,Yes,Yes,89.28,2025-03-29,1984.58,1556,High
CUST03603,2021-02-01,29,Unknown,Very High,Germany,Mumbai,13,198.46,1894.02,Books,9.49,No,No,No,89.69,2025-03-05,2579.98,1980,High
CUST03604,2023-08-20,57,Female,Unknown,Japan,New York,5,195.35,1009.56,Beauty,4.45,No,Yes,No,76.93,2024-02-15,976.75,1050,High
CUST03605,2021-02-02,41,Prefer not to say,Very High,Germany,Mumbai,12,59.87,1204.31,Unknown,6.63,Yes,Yes,No,5.52,2025-03-09,718.44,1979,High
CUST03606,2023-12-12,41,Other,Medium,USA,Toronto,9,104.36,1058.41,Toys,5.71,Yes,No,Yes,54.99,2024-04-18,939.24,936,High
CUST03607,2021-10-20,41,Other,Very High,Germany,Berlin,2,43.56,115.32,Toys,7.33,Yes,Yes,Yes,28.38,2025-03-24,87.12,1719,Low
CUST03608,2023-02-24,44,Prefer not to say,Medium,France,Toronto,5,183.13,993.17,Food,3.03,No,Yes,Yes,71.76,2024-08-08,915.65,1227,Medium
CUST03609,2023-03-09,37,Female,Unknown,India,Sydney,13,89.86,1730.36,Beauty,7.58,Yes,No,No,78.74,2025-01-20,1168.18,1214,High
CUST03610,2020-01-14,27,Other,High,Australia,Paris,14,131.63,2102.13,Electronics,6.97,Yes,Yes,No,9.81,2025-01-04,1842.82,2364,High
CUST03611,2022-01-05,31,Female,Very High,France,Tokyo,13,171.79,2702.32,Toys,1.07,Yes,Yes,No,22.98,2024-11-18,2233.27,1642,High
CUST03612,2023-12-09,61,Prefer not to say,Low,UK,Chicago,8,29.52,33.43,Electronics,8.26,No,No,Yes,32.86,2024-09-28,,939,Low
CUST03613,2021-04-07,51,Female,Medium,France,Chicago,4,107.36,354.51,Sports,5.58,Yes,Yes,Yes,95.03,,429.44,1915,Medium
CUST03614,2023-02-15,59,Prefer not to say,Low,Japan,Berlin,14,16.92,344.76,Beauty,3.53,No,No,No,95.55,2024-06-25,236.88,1236,Medium
CUST03615,2021-06-23,41,Male,Low,UK,Delhi,8,90.97,104.65,Electronics,8.99,No,Yes,Yes,1.23,2024-07-23,,1838,Low
CUST03616,2023-04-26,63,Other,Medium,USA,London,14,56.56,1149.01,Electronics,3.06,No,Yes,Yes,39.35,2024-09-20,791.84,1166,High
CUST03617,2020-11-04,59,Female,Low,India,Sydney,6,113.18,1069.99,Beauty,7.74,Yes,Yes,No,72.19,2024-01-17,679.08,2069,High
CUST03618,2023-04-09,65,Male,Very High,UK,Paris,9,451.84,5131.08,Books,7.97,Yes,Yes,No,57.3,2024-05-27,4066.56,1183,High
CUST03619,2021-07-21,34,Unknown,Unknown,UK,Sydney,6,188.29,1914.61,Food,8.92,No,Yes,Yes,54.76,2024-07-03,1129.74,1810,High
CUST03620,2022-05-20,41,Unknown,Unknown,Australia,Tokyo,7,119.92,1376.39,Toys,3.04,No,No,No,94.89,2025-01-25,839.44,1507,High
CUST03621,2022-11-18,37,Female,Unknown,India,Berlin,8,20.86,7278.16,Books,8.13,Yes,Yes,Yes,77.98,2024-03-11,,1325,Low
CUST03622,2022-05-29,35,Male,Unknown,France,Tokyo,5,159.48,1054.85,Unknown,7.87,Yes,No,No,88.36,2024-07-15,797.4,1498,High
CUST03623,2023-05-05,41,Unknown,High,France,Chicago,11,34.29,240.98,Books,8.49,Yes,Yes,No,80.86,2024-04-10,377.19,1157,Low
CUST03624,2022-01-26,52,Male,Low,Canada,Toronto,9,173.37,2817.46,Toys,9.06,No,Yes,Yes,32.88,2024-08-05,1560.33,1621,High
CUST03626,2022-07-02,61,Prefer not to say,Medium,Germany,Mumbai,8,170.96,163.74,Books,7.36,Yes,Yes,Yes,75.58,2025-03-23,,1464,Low
CUST03627,2023-07-05,41,Male,Very High,UK,London,13,46.71,1189.81,Food,1.7,No,Yes,No,92.71,2024-09-01,607.23,1096,High
CUST03628,2022-08-12,50,Female,Very High,Canada,Toronto,12,50.97,1022.29,Beauty,9.18,No,Yes,Yes,6.66,2024-11-12,611.64,1423,High
CUST03629,2023-02-14,44,Unknown,Unknown,Canada,Sydney,6,42.69,219.21,Books,1.54,No,No,No,88.08,2025-04-15,256.14,1237,Low
CUST03630,2021-08-22,42,Prefer not to say,Medium,Germany,Delhi,15,31.0,289.76,Food,5.55,Yes,Yes,Yes,78.93,2024-03-14,465.0,1778,Low
CUST03631,2022-05-09,24,Female,Low,Australia,London,11,154.45,7278.16,Electronics,5.85,No,No,Yes,0.39,2024-07-07,1698.95,1518,Low
CUST03632,2022-12-17,65,Male,Low,USA,Sydney,1,55.31,105.75,Food,9.45,Yes,No,No,71.02,2024-07-03,55.31,1296,Low
CUST03633,2023-03-11,58,Unknown,Medium,USA,Berlin,12,18.39,412.83,Electronics,1.12,No,Yes,Yes,99.36,2025-01-22,220.68,1212,Medium
CUST03634,2021-10-18,63,Unknown,Low,Australia,Delhi,14,129.0,1193.09,Unknown,5.8,Yes,Yes,Yes,99.52,2024-04-01,1806.0,1721,High
CUST03635,2020-08-17,32,Other,Unknown,India,Mumbai,14,100.42,2598.63,Books,6.39,No,No,Yes,10.53,2024-04-25,1405.88,2148,High
CUST03636,2021-05-09,59,Prefer not to say,Low,Australia,Paris,7,131.4,1120.44,Beauty,4.4,No,No,Yes,46.03,2024-07-10,919.8,1883,High
CUST03637,2022-11-15,50,Female,High,USA,London,2,182.48,579.48,Unknown,9.58,Yes,Yes,No,39.04,2024-12-05,364.96,1328,Medium
CUST03638,2020-07-16,45,Other,Medium,Japan,Tokyo,13,216.64,4394.56,Toys,8.14,No,Yes,No,25.04,2024-10-13,2816.32,2180,High
CUST03639,2023-11-07,57,Male,Unknown,UK,Toronto,14,99.52,769.51,Toys,5.39,Yes,Yes,Yes,4.87,2024-05-05,1393.28,971,Medium
CUST03640,2020-07-02,45,Unknown,Low,India,Mumbai,5,61.65,506.32,Food,9.37,No,Yes,No,65.79,2024-03-14,308.25,2194,Medium
CUST03641,2023-01-20,24,Male,Very High,Australia,Sydney,10,42.86,587.6,Books,1.56,No,Yes,Yes,51.85,2025-01-18,428.6,1262,Medium
CUST03642,2021-10-20,29,Prefer not to say,Low,UK,Unknown,14,71.69,1819.32,Electronics,3.62,Yes,Yes,No,2.8,2024-07-07,1003.66,1719,High
CUST03643,2022-07-11,26,Male,Very High,India,Tokyo,15,37.02,749.35,Beauty,5.55,No,No,Yes,36.83,2024-11-10,555.3,1455,Medium
CUST03644,2023-07-31,62,Prefer not to say,High,Germany,Berlin,7,76.44,489.47,Home,4.14,Yes,No,No,33.99,2024-07-12,535.08,1070,Medium
CUST03645,2021-01-12,29,Female,High,Australia,Toronto,6,199.97,1824.93,Beauty,8.6,No,No,No,32.69,2024-07-23,1199.82,2000,High
CUST03646,2023-11-02,34,Female,Medium,Japan,Toronto,2,56.34,60.78,Food,3.53,No,No,Yes,60.6,2024-06-15,112.68,976,Low
CUST03647,2020-11-20,52,Male,Very High,India,Delhi,6,17.55,69.75,Toys,7.04,No,No,No,52.2,2025-02-04,105.3,2053,Low
CUST03648,2023-05-22,61,Other,Very High,Australia,Paris,13,365.08,7118.47,Books,6.75,Yes,Yes,No,51.61,2025-03-24,4746.04,1140,High
CUST03649,2021-12-20,44,Male,Medium,Australia,New York,10,75.57,1216.64,Sports,5.32,Yes,Yes,No,90.73,2024-07-30,755.7,1658,High
CUST03650,2021-02-18,32,Prefer not to say,High,India,Paris,2,153.09,7278.16,Books,7.96,Yes,Yes,No,44.61,2024-12-26,306.18,1963,Low
CUST03651,2020-09-18,19,Female,High,UK,Berlin,4,82.66,393.57,Electronics,8.2,Yes,Yes,Yes,84.81,2025-01-29,330.64,2116,Medium
CUST03652,2023-01-10,29,Prefer not to say,Medium,India,Unknown,9,51.45,236.29,Sports,9.27,No,Yes,No,66.66,2024-01-25,463.05,1272,Low
CUST03654,2021-03-07,48,Female,Unknown,Germany,Mumbai,5,169.72,7278.16,Sports,5.16,Yes,Yes,Yes,10.34,2025-02-03,848.6,1946,Low
CUST03655,2020-12-09,49,Male,High,Japan,Delhi,6,81.81,307.48,Toys,9.23,No,No,No,31.71,2024-05-03,490.86,2034,Medium
CUST03656,2022-06-11,26,Other,Low,UK,Chicago,6,130.02,670.78,Books,6.05,Yes,Yes,No,4.23,2024-08-26,780.12,1485,Medium
CUST03657,2024-01-13,35,Male,Unknown,France,Berlin,11,264.46,1845.53,Home,4.9,Yes,Yes,Yes,14.69,2025-04-11,2909.06,904,High
CUST03658,2020-03-15,41,Female,Low,France,Sydney,6,29.86,123.64,Sports,9.7,Yes,No,No,93.09,2024-12-23,179.16,2303,Low
CUST03659,2023-09-26,48,Male,Very High,Germany,London,7,198.23,1224.89,Food,6.49,No,No,Yes,62.61,2024-03-22,1387.61,1013,High
CUST03660,2022-06-05,18,Prefer not to say,Unknown,Canada,Chicago,13,179.91,3919.9,Clothing,9.67,No,Yes,Yes,45.79,,2338.83,1491,High
CUST03661,2020-10-04,21,Female,Medium,India,Delhi,4,115.14,569.25,Books,6.88,Yes,No,No,59.5,2024-01-12,460.56,2100,Medium
CUST03662,2023-03-11,41,Female,Low,Japan,Tokyo,5,92.98,922.72,Toys,8.62,Yes,No,Yes,21.29,2025-01-14,464.9,1212,Medium
CUST03663,2022-06-06,42,Prefer not to say,Low,Japan,Delhi,7,191.73,1505.66,Electronics,3.06,Yes,Yes,Yes,99.56,,1342.11,1490,High
CUST03664,2023-05-02,52,Unknown,Medium,Canada,Sydney,5,56.4,507.81,Clothing,8.89,Yes,Yes,Yes,87.58,2024-12-03,282.0,1160,Medium
CUST03665,2020-08-24,23,Prefer not to say,High,France,Delhi,4,99.98,684.69,Beauty,9.49,No,Yes,Yes,89.43,2025-03-08,399.92,2141,Medium
CUST03666,2022-05-02,35,Male,Very High,India,Berlin,7,58.47,545.08,Beauty,5.76,Yes,No,No,5.64,2025-03-08,409.29,1525,Medium
CUST03667,2021-11-15,23,Other,Unknown,USA,Mumbai,10,61.42,747.2,Sports,6.08,Yes,No,No,35.36,2024-08-11,614.2,1693,Medium
CUST03668,2022-09-06,63,Prefer not to say,Medium,India,Berlin,13,135.58,1949.21,Sports,4.02,Yes,Yes,Yes,82.62,2025-01-19,1762.54,1398,High
CUST03669,2020-09-12,65,Female,Unknown,Germany,Berlin,2,354.43,774.69,Books,9.7,No,Yes,Yes,67.81,2024-11-05,708.86,2122,Medium
CUST03670,2020-03-27,19,Unknown,Low,Germany,Sydney,2,34.1,60.27,Books,5.18,No,Yes,Yes,50.71,2025-03-16,68.2,2291,Low
CUST03671,2023-09-30,70,Female,High,Canada,Sydney,12,168.37,2329.69,Clothing,3.21,No,Yes,No,4.93,2024-01-25,2020.44,1009,High
CUST03672,2021-10-29,42,Prefer not to say,High,France,Tokyo,11,243.87,3678.58,Sports,2.41,Yes,No,Yes,87.91,2025-02-05,2682.57,1710,High
CUST03673,2020-07-11,64,Unknown,Low,UK,London,5,26.44,73.66,Beauty,6.19,Yes,Yes,No,58.02,2024-10-25,132.2,2185,Low
CUST03674,2022-09-29,46,Prefer not to say,Unknown,Germany,Mumbai,6,196.05,1770.17,Electronics,8.06,No,No,Yes,90.43,2024-06-08,1176.3,1375,High
CUST03675,2022-05-07,29,Male,Very High,UK,Mumbai,6,175.94,2027.74,Unknown,9.65,Yes,Yes,No,21.0,2024-06-15,1055.64,1520,High
CUST03676,2022-04-14,52,Male,Very High,UK,Delhi,1,180.07,233.58,Electronics,5.18,Yes,No,Yes,58.25,,180.07,1543,Low
CUST03677,2022-02-15,54,Prefer not to say,Very High,France,London,4,165.72,454.33,Home,1.83,No,Yes,Yes,7.29,2024-10-18,662.88,1601,Medium
CUST03678,2024-01-14,20,Prefer not to say,High,India,Paris,5,167.5,1009.9,Clothing,3.55,No,Yes,Yes,34.42,2024-02-28,837.5,903,High
CUST03679,2020-09-15,44,Unknown,Low,UK,Sydney,14,112.26,7278.16,Food,9.62,No,No,Yes,84.18,2025-02-03,1571.64,2119,Low
CUST03680,2022-08-19,49,Unknown,High,USA,Toronto,9,349.58,4810.93,Beauty,2.99,No,Yes,No,90.68,2024-07-19,3146.22,1416,High
CUST03681,2020-06-28,61,Unknown,Medium,India,London,14,70.55,641.4,Electronics,2.96,No,Yes,No,58.97,2024-09-12,987.7,2198,Medium
CUST03682,2023-04-30,41,Male,Very High,Japan,London,11,78.25,911.02,Toys,1.77,Yes,Yes,No,9.13,2025-01-14,860.75,1162,Medium
CUST03683,2022-05-15,58,Unknown,Unknown,USA,Delhi,13,19.9,461.56,Unknown,5.55,Yes,Yes,No,16.86,2024-08-11,258.7,1512,Medium
CUST03684,2021-08-08,58,Female,Low,USA,Paris,8,144.28,154.48,Sports,2.76,No,No,Yes,44.01,,,1792,Low
CUST03685,2021-07-17,41,Prefer not to say,Medium,France,London,14,363.23,7935.89,Sports,8.34,Yes,Yes,Yes,41.54,2024-08-29,5085.22,1814,High
CUST03686,2022-07-25,24,Female,High,Japan,Mumbai,13,30.85,738.67,Toys,7.88,No,No,No,95.21,2024-04-01,401.05,1441,Medium
CUST03687,2021-04-05,41,Female,Unknown,UK,Delhi,10,172.84,1835.17,Books,2.73,Yes,No,No,17.06,2024-01-24,1728.4,1917,High
CUST03688,2021-11-22,22,Prefer not to say,Unknown,Japan,London,9,84.58,383.24,Unknown,3.79,Yes,Yes,No,40.33,2024-04-02,761.22,1686,Medium
CUST03689,2022-04-06,59,Prefer not to say,Medium,UK,Toronto,8,6.46,11.0,Beauty,9.55,Yes,No,No,47.02,2024-03-02,,1551,Low
CUST03690,2022-12-08,23,Unknown,Unknown,USA,Delhi,1,38.17,47.33,Beauty,1.12,Yes,Yes,Yes,97.78,2025-03-31,38.17,1305,Low
CUST03691,2020-06-05,64,Female,Unknown,USA,London,12,30.3,195.01,Toys,5.51,No,No,No,7.24,2024-02-23,363.6,2221,Low
CUST03692,2022-12-16,18,Unknown,Low,Canada,Paris,1,93.49,152.27,Books,3.2,Yes,No,No,14.72,,93.49,1297,Low
CUST03693,2020-12-27,51,Male,Medium,Germany,Paris,12,13.58,256.62,Beauty,5.82,Yes,Yes,No,20.35,2025-02-08,162.96,2016,Low
CUST03694,2020-10-05,52,Unknown,Low,UK,Tokyo,6,88.73,686.17,Food,1.87,Yes,Yes,Yes,11.87,,532.38,2099,Medium
CUST03695,2021-04-20,48,Female,Low,Australia,New York,4,50.85,198.52,Food,2.82,No,No,Yes,44.55,2024-02-10,203.4,1902,Low
CUST03696,2021-10-21,41,Unknown,Low,Germany,Paris,13,133.73,7278.16,Beauty,2.42,Yes,No,Yes,72.73,2024-08-06,1738.49,1718,Low
CUST03697,2024-01-14,61,Unknown,High,France,Berlin,7,45.44,472.18,Toys,1.0,No,Yes,Yes,35.56,2024-04-14,318.08,903,Medium
CUST03698,2021-08-12,46,Unknown,Medium,Canada,Chicago,10,110.64,2158.94,Beauty,2.46,No,Yes,Yes,38.7,2024-08-21,1106.4,1788,High
CUST03699,2020-08-24,26,Unknown,High,Australia,Delhi,8,179.48,1581.68,Books,8.04,Yes,Yes,No,55.45,2024-05-15,1435.84,2141,High
CUST03700,2020-12-17,28,Female,Very High,Japan,Toronto,12,121.23,1917.56,Home,8.2,No,No,Yes,76.23,2024-11-07,1454.76,2026,High
CUST03701,2023-08-22,34,Male,Medium,Japan,New York,6,51.64,301.15,Toys,8.34,Yes,No,Yes,35.42,2024-07-22,309.84,1048,Medium
CUST03702,2023-01-06,42,Female,High,Canada,Chicago,9,164.45,761.25,Home,6.38,Yes,No,No,26.71,2024-01-03,1480.05,1276,Medium
CUST03703,2021-10-24,34,Other,Unknown,France,Tokyo,9,54.9,963.84,Clothing,9.67,No,No,No,59.48,2024-11-27,494.1,1715,Medium
CUST03704,2024-01-01,41,Male,High,Germany,Berlin,7,170.51,1898.26,Clothing,1.43,Yes,Yes,No,51.14,2024-02-25,1193.57,916,High
CUST03705,2021-07-31,41,Female,Medium,Australia,London,3,114.22,35701.3,Home,1.1,Yes,No,No,39.7,2024-01-21,69976.02,1800,High
CUST03706,2022-03-06,39,Unknown,Unknown,UK,Paris,4,151.56,592.16,Beauty,6.22,Yes,Yes,No,74.8,2024-08-24,606.24,1582,Medium
CUST03707,2023-08-19,35,Male,Unknown,Germany,New York,3,21.99,7278.16,Toys,4.42,Yes,No,Yes,91.89,2024-08-30,65.97,1051,Low
